Gene_symbol	targetFromSourceId	transcript_id	Gene_Feature	Dataset	Disease	diseaseFromSourceMappedId	MONDO	Median_TPM	RNA_Correlation	Transcript_Representation	Probe_ID	Chromosome	Location	Beta_Q1	Beta_Q2	Beta_Median	Beta_Q4	Beta_Q5	datatypeId	chop_uuid	datasourceId
BPTF	ENSG00000171634	ENST00000306378	promoter	PBTA	Neuroblastoma	EFO_0000621	MONDO_0005072	2.28	NA	NA	cg12398397	chr17	67824853	0.0416974318858309	0.0470959700490729	0.0524945082123149	0.0550240635179095	0.057553618823504	pediatric_cancer	2a2e91e2-1cec-40b1-a32c-92fc156f34a1	chop_isoform_level_methylation
BPTF	ENSG00000171634	ENST00000321892	promoter	PBTA	Neuroblastoma	EFO_0000621	MONDO_0005072	2.66	NA	NA	cg12398397	chr17	67824853	0.0416974318858309	0.0470959700490729	0.0524945082123149	0.0550240635179095	0.057553618823504	pediatric_cancer	2beb6ec3-1293-4587-ba90-c63d19c6d631	chop_isoform_level_methylation
BPTF	ENSG00000171634	ENST00000544778	promoter	PBTA	Neuroblastoma	EFO_0000621	MONDO_0005072	0.38	NA	NA	cg12398397	chr17	67824853	0.0416974318858309	0.0470959700490729	0.0524945082123149	0.0550240635179095	0.057553618823504	pediatric_cancer	7f50c336-68b7-4a2f-b391-2c3195a5c095	chop_isoform_level_methylation
BPTF	ENSG00000171634	ENST00000306378	promoter	PBTA	Neuroblastoma	EFO_0000621	MONDO_0005072	2.28	NA	NA	cg13728441	chr17	67824836	0.0144208762793228	0.0229086159748134	0.031396355670304	0.0355490103471653	0.0397016650240266	pediatric_cancer	75f5aba2-af04-42b6-9a1d-7ca32f0f35fc	chop_isoform_level_methylation
BPTF	ENSG00000171634	ENST00000321892	promoter	PBTA	Neuroblastoma	EFO_0000621	MONDO_0005072	2.66	NA	NA	cg13728441	chr17	67824836	0.0144208762793228	0.0229086159748134	0.031396355670304	0.0355490103471653	0.0397016650240266	pediatric_cancer	2c7a5bd6-55fd-4f53-bbac-d32a3d8470d7	chop_isoform_level_methylation
BPTF	ENSG00000171634	ENST00000544778	promoter	PBTA	Neuroblastoma	EFO_0000621	MONDO_0005072	0.38	NA	NA	cg13728441	chr17	67824836	0.0144208762793228	0.0229086159748134	0.031396355670304	0.0355490103471653	0.0397016650240266	pediatric_cancer	72a298e3-e191-480f-82ad-8e13d9b63195	chop_isoform_level_methylation
BPTF	ENSG00000171634	ENST00000306378	exon	PBTA	Neuroblastoma	EFO_0000621	MONDO_0005072	2.28	NA	NA	cg13776905	chr17	67854212	0.414315796172843	0.562644765318474	0.710973734464106	0.721633890742892	0.732294047021678	pediatric_cancer	b06c04a0-43ec-4f2c-8288-bc9a5386f727	chop_isoform_level_methylation
BPTF	ENSG00000171634	ENST00000321892	exon	PBTA	Neuroblastoma	EFO_0000621	MONDO_0005072	2.66	NA	NA	cg13776905	chr17	67854212	0.414315796172843	0.562644765318474	0.710973734464106	0.721633890742892	0.732294047021678	pediatric_cancer	3022d68a-7d55-48d9-8216-33ad2f1226ef	chop_isoform_level_methylation
BPTF	ENSG00000171634	ENST00000342579	exon	PBTA	Neuroblastoma	EFO_0000621	MONDO_0005072	0	NA	NA	cg13776905	chr17	67854212	0.414315796172843	0.562644765318474	0.710973734464106	0.721633890742892	0.732294047021678	pediatric_cancer	a431a908-529d-4eac-b69b-dcba3ee04052	chop_isoform_level_methylation
BPTF	ENSG00000171634	ENST00000424123	exon	PBTA	Neuroblastoma	EFO_0000621	MONDO_0005072	0	NA	NA	cg13776905	chr17	67854212	0.414315796172843	0.562644765318474	0.710973734464106	0.721633890742892	0.732294047021678	pediatric_cancer	0508f063-6e90-4a8f-a9ef-f4359fce26fa	chop_isoform_level_methylation
BPTF	ENSG00000171634	ENST00000544778	exon	PBTA	Neuroblastoma	EFO_0000621	MONDO_0005072	0.38	NA	NA	cg13776905	chr17	67854212	0.414315796172843	0.562644765318474	0.710973734464106	0.721633890742892	0.732294047021678	pediatric_cancer	af9325b4-7f7e-4bef-8327-dee69eeea4f2	chop_isoform_level_methylation
BPTF	ENSG00000171634	ENST00000644067	exon	PBTA	Neuroblastoma	EFO_0000621	MONDO_0005072	7.69	NA	NA	cg13776905	chr17	67854212	0.414315796172843	0.562644765318474	0.710973734464106	0.721633890742892	0.732294047021678	pediatric_cancer	a084fbcd-0c32-4d90-8f35-80a1b5465ef2	chop_isoform_level_methylation
BPTF	ENSG00000171634	ENST00000306378	exon	PBTA	Neuroblastoma	EFO_0000621	MONDO_0005072	2.28	NA	NA	cg14781826	chr17	67982406	0.289440894025425	0.406556161823099	0.523671429620772	0.556918746816023	0.590166064011274	pediatric_cancer	b1249b58-f473-486d-9557-05f7d58b788d	chop_isoform_level_methylation
BPTF	ENSG00000171634	ENST00000321892	exon	PBTA	Neuroblastoma	EFO_0000621	MONDO_0005072	2.66	NA	NA	cg14781826	chr17	67982406	0.289440894025425	0.406556161823099	0.523671429620772	0.556918746816023	0.590166064011274	pediatric_cancer	18197910-31a6-440a-ae54-d819d75e30a4	chop_isoform_level_methylation
BPTF	ENSG00000171634	ENST00000342579	exon	PBTA	Neuroblastoma	EFO_0000621	MONDO_0005072	0	NA	NA	cg14781826	chr17	67982406	0.289440894025425	0.406556161823099	0.523671429620772	0.556918746816023	0.590166064011274	pediatric_cancer	59be65ec-f6c9-4d30-b783-e61edb8d4432	chop_isoform_level_methylation
BPTF	ENSG00000171634	ENST00000577837	exon	PBTA	Neuroblastoma	EFO_0000621	MONDO_0005072	0.44	NA	NA	cg14781826	chr17	67982406	0.289440894025425	0.406556161823099	0.523671429620772	0.556918746816023	0.590166064011274	pediatric_cancer	b66aa438-5c95-42c8-bdb4-2bdcf30dda50	chop_isoform_level_methylation
BPTF	ENSG00000171634	ENST00000578307	exon	PBTA	Neuroblastoma	EFO_0000621	MONDO_0005072	1.31	NA	NA	cg14781826	chr17	67982406	0.289440894025425	0.406556161823099	0.523671429620772	0.556918746816023	0.590166064011274	pediatric_cancer	27a29f3b-a1fc-4c53-bc35-5dadfef4715c	chop_isoform_level_methylation
BPTF	ENSG00000171634	ENST00000583990	exon	PBTA	Neuroblastoma	EFO_0000621	MONDO_0005072	0	NA	NA	cg14781826	chr17	67982406	0.289440894025425	0.406556161823099	0.523671429620772	0.556918746816023	0.590166064011274	pediatric_cancer	99e09f76-9f80-42e3-8c8e-c0e9fcfe7ac0	chop_isoform_level_methylation
BPTF	ENSG00000171634	ENST00000644067	exon	PBTA	Neuroblastoma	EFO_0000621	MONDO_0005072	7.69	NA	NA	cg14781826	chr17	67982406	0.289440894025425	0.406556161823099	0.523671429620772	0.556918746816023	0.590166064011274	pediatric_cancer	1326aaa0-9ade-4550-8e44-404a326d654c	chop_isoform_level_methylation
BPTF	ENSG00000171634	ENST00000306378	three_prime_UTR	PBTA	Neuroblastoma	EFO_0000621	MONDO_0005072	2.28	NA	NA	cg14781826	chr17	67982406	0.289440894025425	0.406556161823099	0.523671429620772	0.556918746816023	0.590166064011274	pediatric_cancer	6cf322db-0d17-41da-95bd-56bc088ec563	chop_isoform_level_methylation
BPTF	ENSG00000171634	ENST00000321892	three_prime_UTR	PBTA	Neuroblastoma	EFO_0000621	MONDO_0005072	2.66	NA	NA	cg14781826	chr17	67982406	0.289440894025425	0.406556161823099	0.523671429620772	0.556918746816023	0.590166064011274	pediatric_cancer	67cace10-5a5c-4331-b9d9-1ccbb25f4aba	chop_isoform_level_methylation
BPTF	ENSG00000171634	ENST00000342579	three_prime_UTR	PBTA	Neuroblastoma	EFO_0000621	MONDO_0005072	0	NA	NA	cg14781826	chr17	67982406	0.289440894025425	0.406556161823099	0.523671429620772	0.556918746816023	0.590166064011274	pediatric_cancer	3ced5cf3-bd13-4729-942a-6c705673f126	chop_isoform_level_methylation
BPTF	ENSG00000171634	ENST00000577837	three_prime_UTR	PBTA	Neuroblastoma	EFO_0000621	MONDO_0005072	0.44	NA	NA	cg14781826	chr17	67982406	0.289440894025425	0.406556161823099	0.523671429620772	0.556918746816023	0.590166064011274	pediatric_cancer	33823c21-9d32-4c6f-ba70-1633bed7882e	chop_isoform_level_methylation
BPTF	ENSG00000171634	ENST00000581258	three_prime_UTR	PBTA	Neuroblastoma	EFO_0000621	MONDO_0005072	7.83	NA	NA	cg14781826	chr17	67982406	0.289440894025425	0.406556161823099	0.523671429620772	0.556918746816023	0.590166064011274	pediatric_cancer	ce10b3ff-e250-49e1-8129-4b1cb97112a0	chop_isoform_level_methylation
BPTF	ENSG00000171634	ENST00000583990	three_prime_UTR	PBTA	Neuroblastoma	EFO_0000621	MONDO_0005072	0	NA	NA	cg14781826	chr17	67982406	0.289440894025425	0.406556161823099	0.523671429620772	0.556918746816023	0.590166064011274	pediatric_cancer	1de0cbf9-8463-4248-a339-7a41120d9268	chop_isoform_level_methylation
BPTF	ENSG00000171634	ENST00000644067	three_prime_UTR	PBTA	Neuroblastoma	EFO_0000621	MONDO_0005072	7.69	NA	NA	cg14781826	chr17	67982406	0.289440894025425	0.406556161823099	0.523671429620772	0.556918746816023	0.590166064011274	pediatric_cancer	7de2f9ba-dc74-41f1-b1d4-15e55bbec7c3	chop_isoform_level_methylation
BPTF	ENSG00000171634	ENST00000306378	promoter	PBTA	Neuroblastoma	EFO_0000621	MONDO_0005072	2.28	NA	NA	cg16028064	chr17	67825250	0.00835492733939773	0.0100966673488703	0.0118384073583429	0.0137406676836254	0.0156429280089078	pediatric_cancer	6599b2f5-4fb3-44b8-b32d-d329e286888b	chop_isoform_level_methylation
BPTF	ENSG00000171634	ENST00000321892	promoter	PBTA	Neuroblastoma	EFO_0000621	MONDO_0005072	2.66	NA	NA	cg16028064	chr17	67825250	0.00835492733939773	0.0100966673488703	0.0118384073583429	0.0137406676836254	0.0156429280089078	pediatric_cancer	02c8d5a4-e18e-496d-8a5b-f3781c681bab	chop_isoform_level_methylation
BPTF	ENSG00000171634	ENST00000342579	promoter	PBTA	Neuroblastoma	EFO_0000621	MONDO_0005072	0	NA	NA	cg16028064	chr17	67825250	0.00835492733939773	0.0100966673488703	0.0118384073583429	0.0137406676836254	0.0156429280089078	pediatric_cancer	1bd820d2-3ebf-4524-af13-c9abc462c9b4	chop_isoform_level_methylation
BPTF	ENSG00000171634	ENST00000544778	promoter	PBTA	Neuroblastoma	EFO_0000621	MONDO_0005072	0.38	NA	NA	cg16028064	chr17	67825250	0.00835492733939773	0.0100966673488703	0.0118384073583429	0.0137406676836254	0.0156429280089078	pediatric_cancer	ae74f8c3-a944-4f3e-9f08-d06329edc868	chop_isoform_level_methylation
BPTF	ENSG00000171634	ENST00000644067	promoter	PBTA	Neuroblastoma	EFO_0000621	MONDO_0005072	7.69	NA	NA	cg16028064	chr17	67825250	0.00835492733939773	0.0100966673488703	0.0118384073583429	0.0137406676836254	0.0156429280089078	pediatric_cancer	334923ed-6a9f-455c-bcca-90e792d043f0	chop_isoform_level_methylation
BPTF	ENSG00000171634	ENST00000306378	exon	PBTA	Neuroblastoma	EFO_0000621	MONDO_0005072	2.28	NA	NA	cg16435601	chr17	67826276	0.0750505964251066	0.0960967567129477	0.11714291700078901	0.120715541742293	0.124288166483796	pediatric_cancer	4159d848-d2a7-4378-9cb3-6d2f6c755849	chop_isoform_level_methylation
BPTF	ENSG00000171634	ENST00000321892	exon	PBTA	Neuroblastoma	EFO_0000621	MONDO_0005072	2.66	NA	NA	cg16435601	chr17	67826276	0.0750505964251066	0.0960967567129477	0.11714291700078901	0.120715541742293	0.124288166483796	pediatric_cancer	29265fcd-7e39-4e6d-94de-778f73944959	chop_isoform_level_methylation
BPTF	ENSG00000171634	ENST00000342579	exon	PBTA	Neuroblastoma	EFO_0000621	MONDO_0005072	0	NA	NA	cg16435601	chr17	67826276	0.0750505964251066	0.0960967567129477	0.11714291700078901	0.120715541742293	0.124288166483796	pediatric_cancer	5af276ec-ec37-4f69-8e09-8dbfb2a6f7da	chop_isoform_level_methylation
BPTF	ENSG00000171634	ENST00000424123	exon	PBTA	Neuroblastoma	EFO_0000621	MONDO_0005072	0	NA	NA	cg16435601	chr17	67826276	0.0750505964251066	0.0960967567129477	0.11714291700078901	0.120715541742293	0.124288166483796	pediatric_cancer	0cc5c91e-8200-4ac1-a1ce-55405e8b5a51	chop_isoform_level_methylation
BPTF	ENSG00000171634	ENST00000544778	exon	PBTA	Neuroblastoma	EFO_0000621	MONDO_0005072	0.38	NA	NA	cg16435601	chr17	67826276	0.0750505964251066	0.0960967567129477	0.11714291700078901	0.120715541742293	0.124288166483796	pediatric_cancer	d3015444-ec3c-4d8b-be81-46332871fdbd	chop_isoform_level_methylation
BPTF	ENSG00000171634	ENST00000644067	exon	PBTA	Neuroblastoma	EFO_0000621	MONDO_0005072	7.69	NA	NA	cg16435601	chr17	67826276	0.0750505964251066	0.0960967567129477	0.11714291700078901	0.120715541742293	0.124288166483796	pediatric_cancer	e2e77138-9e12-4bc8-9c21-c1a2cfa2517e	chop_isoform_level_methylation
BPTF	ENSG00000171634	ENST00000306378	promoter	PBTA	Neuroblastoma	EFO_0000621	MONDO_0005072	2.28	NA	NA	cg17636077	chr17	67825483	0.01500836859424	0.023618408744299	0.032228448894358	0.033226565530291	0.034224682166224	pediatric_cancer	52762e4e-1350-42e3-b131-705cdbad7d63	chop_isoform_level_methylation
BPTF	ENSG00000171634	ENST00000321892	promoter	PBTA	Neuroblastoma	EFO_0000621	MONDO_0005072	2.66	NA	NA	cg17636077	chr17	67825483	0.01500836859424	0.023618408744299	0.032228448894358	0.033226565530291	0.034224682166224	pediatric_cancer	e524ed73-7552-4f10-8a1e-7c171af4e943	chop_isoform_level_methylation
BPTF	ENSG00000171634	ENST00000342579	promoter	PBTA	Neuroblastoma	EFO_0000621	MONDO_0005072	0	NA	NA	cg17636077	chr17	67825483	0.01500836859424	0.023618408744299	0.032228448894358	0.033226565530291	0.034224682166224	pediatric_cancer	0817ae9a-0a7b-4441-a61d-ebd0dabd2abf	chop_isoform_level_methylation
BPTF	ENSG00000171634	ENST00000544778	promoter	PBTA	Neuroblastoma	EFO_0000621	MONDO_0005072	0.38	NA	NA	cg17636077	chr17	67825483	0.01500836859424	0.023618408744299	0.032228448894358	0.033226565530291	0.034224682166224	pediatric_cancer	c5f30fdd-9cfe-4861-9933-1dce56971a88	chop_isoform_level_methylation
BPTF	ENSG00000171634	ENST00000644067	promoter	PBTA	Neuroblastoma	EFO_0000621	MONDO_0005072	7.69	NA	NA	cg17636077	chr17	67825483	0.01500836859424	0.023618408744299	0.032228448894358	0.033226565530291	0.034224682166224	pediatric_cancer	abcaaf2a-9265-4ef7-9b9b-ba73c28ceb98	chop_isoform_level_methylation
BPTF	ENSG00000171634	ENST00000306378	promoter	PBTA	Neuroblastoma	EFO_0000621	MONDO_0005072	2.28	NA	NA	cg17895895	chr17	67824542	0.394184668360349	0.484000804172936	0.573816939985522	0.654261164554615	0.734705389123707	pediatric_cancer	5f1e13e0-1712-40c5-9b5c-7d99af59f522	chop_isoform_level_methylation
BPTF	ENSG00000171634	ENST00000544778	promoter	PBTA	Neuroblastoma	EFO_0000621	MONDO_0005072	0.38	NA	NA	cg17895895	chr17	67824542	0.394184668360349	0.484000804172936	0.573816939985522	0.654261164554615	0.734705389123707	pediatric_cancer	3b35cb5f-5005-4636-8b98-9a2aba4807c9	chop_isoform_level_methylation
BPTF	ENSG00000171634	ENST00000306378	intron	PBTA	Neuroblastoma	EFO_0000621	MONDO_0005072	2.28	NA	NA	cg18366541	chr17	67858681	0.281375840571702	0.30386186589022	0.326347891208738	0.328886640269702	0.331425389330665	pediatric_cancer	c9819e7b-b367-4d45-a068-88956d670de4	chop_isoform_level_methylation
BPTF	ENSG00000171634	ENST00000321892	intron	PBTA	Neuroblastoma	EFO_0000621	MONDO_0005072	2.66	NA	NA	cg18366541	chr17	67858681	0.281375840571702	0.30386186589022	0.326347891208738	0.328886640269702	0.331425389330665	pediatric_cancer	d595728f-0826-40a1-b25e-3e9de5b52a11	chop_isoform_level_methylation
BPTF	ENSG00000171634	ENST00000342579	intron	PBTA	Neuroblastoma	EFO_0000621	MONDO_0005072	0	NA	NA	cg18366541	chr17	67858681	0.281375840571702	0.30386186589022	0.326347891208738	0.328886640269702	0.331425389330665	pediatric_cancer	bcb3eaf9-86c8-467c-9a6f-2fdd414b6852	chop_isoform_level_methylation
BPTF	ENSG00000171634	ENST00000424123	intron	PBTA	Neuroblastoma	EFO_0000621	MONDO_0005072	0	NA	NA	cg18366541	chr17	67858681	0.281375840571702	0.30386186589022	0.326347891208738	0.328886640269702	0.331425389330665	pediatric_cancer	7be74fd5-112a-4375-a748-44f65cbe7bc6	chop_isoform_level_methylation
BPTF	ENSG00000171634	ENST00000544778	intron	PBTA	Neuroblastoma	EFO_0000621	MONDO_0005072	0.38	NA	NA	cg18366541	chr17	67858681	0.281375840571702	0.30386186589022	0.326347891208738	0.328886640269702	0.331425389330665	pediatric_cancer	d47d4f9d-598b-4281-bc35-d4199798fe43	chop_isoform_level_methylation
BPTF	ENSG00000171634	ENST00000644067	intron	PBTA	Neuroblastoma	EFO_0000621	MONDO_0005072	7.69	NA	NA	cg18366541	chr17	67858681	0.281375840571702	0.30386186589022	0.326347891208738	0.328886640269702	0.331425389330665	pediatric_cancer	1e8ae2b6-cb31-4bd9-b732-ee21314390b9	chop_isoform_level_methylation
BPTF	ENSG00000171634	ENST00000306378	exon	PBTA	Neuroblastoma	EFO_0000621	MONDO_0005072	2.28	NA	NA	cg18640302	chr17	67825631	0.0190011474855697	0.0231679270662419	0.0273347066469141	0.0311211124189893	0.0349075181910645	pediatric_cancer	4c8bbf04-7acd-4506-8f3e-871d39e413a8	chop_isoform_level_methylation
BPTF	ENSG00000171634	ENST00000544778	exon	PBTA	Neuroblastoma	EFO_0000621	MONDO_0005072	0.38	NA	NA	cg18640302	chr17	67825631	0.0190011474855697	0.0231679270662419	0.0273347066469141	0.0311211124189893	0.0349075181910645	pediatric_cancer	15ccd17f-de36-448a-8c9f-f8224f1a1c16	chop_isoform_level_methylation
BPTF	ENSG00000171634	ENST00000306378	five_prime_UTR	PBTA	Neuroblastoma	EFO_0000621	MONDO_0005072	2.28	NA	NA	cg18640302	chr17	67825631	0.0190011474855697	0.0231679270662419	0.0273347066469141	0.0311211124189893	0.0349075181910645	pediatric_cancer	6c720233-8530-4c5e-b810-fd9fdc6f9926	chop_isoform_level_methylation
BPTF	ENSG00000171634	ENST00000544778	five_prime_UTR	PBTA	Neuroblastoma	EFO_0000621	MONDO_0005072	0.38	NA	NA	cg18640302	chr17	67825631	0.0190011474855697	0.0231679270662419	0.0273347066469141	0.0311211124189893	0.0349075181910645	pediatric_cancer	d3210d15-31a6-45a5-ac3c-2a4a97e748c1	chop_isoform_level_methylation
BPTF	ENSG00000171634	ENST00000321892	promoter	PBTA	Neuroblastoma	EFO_0000621	MONDO_0005072	2.66	NA	NA	cg18640302	chr17	67825631	0.0190011474855697	0.0231679270662419	0.0273347066469141	0.0311211124189893	0.0349075181910645	pediatric_cancer	5257ead2-b908-46e7-8ad0-7c26920e61c2	chop_isoform_level_methylation
BPTF	ENSG00000171634	ENST00000342579	promoter	PBTA	Neuroblastoma	EFO_0000621	MONDO_0005072	0	NA	NA	cg18640302	chr17	67825631	0.0190011474855697	0.0231679270662419	0.0273347066469141	0.0311211124189893	0.0349075181910645	pediatric_cancer	a4ffa985-8160-4d5c-80ec-14e6a53f152f	chop_isoform_level_methylation
BPTF	ENSG00000171634	ENST00000644067	promoter	PBTA	Neuroblastoma	EFO_0000621	MONDO_0005072	7.69	NA	NA	cg18640302	chr17	67825631	0.0190011474855697	0.0231679270662419	0.0273347066469141	0.0311211124189893	0.0349075181910645	pediatric_cancer	f6cd00bd-82fd-4410-abea-130bb8dac622	chop_isoform_level_methylation
BPTF	ENSG00000171634	ENST00000306378	exon	PBTA	Neuroblastoma	EFO_0000621	MONDO_0005072	2.28	NA	NA	cg18687753	chr17	67854300	0.142774831686876	0.277034502117546	0.411294172548215	0.545102466372001	0.678910760195786	pediatric_cancer	6996041f-b065-4d3b-9f76-1fd83ace5813	chop_isoform_level_methylation
BPTF	ENSG00000171634	ENST00000321892	exon	PBTA	Neuroblastoma	EFO_0000621	MONDO_0005072	2.66	NA	NA	cg18687753	chr17	67854300	0.142774831686876	0.277034502117546	0.411294172548215	0.545102466372001	0.678910760195786	pediatric_cancer	7f1d4644-3673-4a40-905a-60a3747452ef	chop_isoform_level_methylation
BPTF	ENSG00000171634	ENST00000342579	exon	PBTA	Neuroblastoma	EFO_0000621	MONDO_0005072	0	NA	NA	cg18687753	chr17	67854300	0.142774831686876	0.277034502117546	0.411294172548215	0.545102466372001	0.678910760195786	pediatric_cancer	7991feb2-eaf1-4256-8aeb-2d029ff04c10	chop_isoform_level_methylation
BPTF	ENSG00000171634	ENST00000424123	exon	PBTA	Neuroblastoma	EFO_0000621	MONDO_0005072	0	NA	NA	cg18687753	chr17	67854300	0.142774831686876	0.277034502117546	0.411294172548215	0.545102466372001	0.678910760195786	pediatric_cancer	d689b809-3b81-41c6-a175-bcd726964b36	chop_isoform_level_methylation
BPTF	ENSG00000171634	ENST00000544778	exon	PBTA	Neuroblastoma	EFO_0000621	MONDO_0005072	0.38	NA	NA	cg18687753	chr17	67854300	0.142774831686876	0.277034502117546	0.411294172548215	0.545102466372001	0.678910760195786	pediatric_cancer	09703346-96a0-4bb3-b257-28482bbab2d3	chop_isoform_level_methylation
BPTF	ENSG00000171634	ENST00000644067	exon	PBTA	Neuroblastoma	EFO_0000621	MONDO_0005072	7.69	NA	NA	cg18687753	chr17	67854300	0.142774831686876	0.277034502117546	0.411294172548215	0.545102466372001	0.678910760195786	pediatric_cancer	e6f9f546-238c-4b43-a0cd-79c902ac4d28	chop_isoform_level_methylation
BPTF	ENSG00000171634	ENST00000306378	exon	PBTA	Neuroblastoma	EFO_0000621	MONDO_0005072	2.28	NA	NA	cg18762647	chr17	67854695	0.89075738050031406	0.901399846019986	0.912042311539658	0.927856590072283	0.943670868604908	pediatric_cancer	09dff1d7-9da2-4a10-817c-5828254d7e18	chop_isoform_level_methylation
BPTF	ENSG00000171634	ENST00000321892	exon	PBTA	Neuroblastoma	EFO_0000621	MONDO_0005072	2.66	NA	NA	cg18762647	chr17	67854695	0.89075738050031406	0.901399846019986	0.912042311539658	0.927856590072283	0.943670868604908	pediatric_cancer	1dbed438-f37b-437a-a278-340c9c3f43d4	chop_isoform_level_methylation
BPTF	ENSG00000171634	ENST00000342579	exon	PBTA	Neuroblastoma	EFO_0000621	MONDO_0005072	0	NA	NA	cg18762647	chr17	67854695	0.89075738050031406	0.901399846019986	0.912042311539658	0.927856590072283	0.943670868604908	pediatric_cancer	9a27fd9f-0712-41fe-8a1f-cc35a11ae0fb	chop_isoform_level_methylation
BPTF	ENSG00000171634	ENST00000424123	exon	PBTA	Neuroblastoma	EFO_0000621	MONDO_0005072	0	NA	NA	cg18762647	chr17	67854695	0.89075738050031406	0.901399846019986	0.912042311539658	0.927856590072283	0.943670868604908	pediatric_cancer	48370c60-0e4f-479a-9842-824bb1a8b71f	chop_isoform_level_methylation
BPTF	ENSG00000171634	ENST00000544778	exon	PBTA	Neuroblastoma	EFO_0000621	MONDO_0005072	0.38	NA	NA	cg18762647	chr17	67854695	0.89075738050031406	0.901399846019986	0.912042311539658	0.927856590072283	0.943670868604908	pediatric_cancer	4521d019-4fd4-420e-8c62-d66451493037	chop_isoform_level_methylation
BPTF	ENSG00000171634	ENST00000644067	exon	PBTA	Neuroblastoma	EFO_0000621	MONDO_0005072	7.69	NA	NA	cg18762647	chr17	67854695	0.89075738050031406	0.901399846019986	0.912042311539658	0.927856590072283	0.943670868604908	pediatric_cancer	7e81517d-dd2c-4450-9c06-7eb78d95ef3e	chop_isoform_level_methylation
